Name: CCTV-3, URL: http://[2409:8087:1a01:df::4041]/TVOD/88888888/224/3221225799/main.m3u8$订阅源, Date: None, Resolution: None, Response Time: 0 ms
Name: 广东珠江, URL: https://stream1.freetv.fun/3e6c646d717a824425bca6f4f12c9091cc4725ab1afa8227b24b7a5bc6fcb019.m3u8$, Date: None, Resolution: None, Response Time: 65 ms
Name: 广东珠江, URL: https://stream1.freetv.fun/468bff09871ed8a1eba7a539f461001a9683ac2cbb084ef2d52449c7f1a52478.m3u8$, Date: None, Resolution: None, Response Time: 65 ms
Name: 广东珠江, URL: https://stream1.freetv.fun/yan-dong-zhu-jiang-11.m3u8$, Date: None, Resolution: None, Response Time: 65 ms
Name: 广东珠江, URL: https://stream1.freetv.fun/yan-dong-zhu-jiang-7.ctv$, Date: None, Resolution: None, Response Time: 65 ms
Name: 广东珠江, URL: https://stream1.freetv.fun/yan-dong-zhu-jiang-3.ctv$, Date: None, Resolution: None, Response Time: 65 ms
Name: 广东珠江, URL: https://stream1.freetv.fun/yan-dong-zhu-jiang-4.ctv$, Date: None, Resolution: None, Response Time: 65 ms
Name: 广东珠江, URL: https://stream1.freetv.fun/yan-dong-zhu-jiang-20.ctv$, Date: None, Resolution: None, Response Time: 65 ms
Name: 广东珠江, URL: https://stream1.freetv.fun/yan-dong-zhu-jiang-21.ctv$, Date: None, Resolution: None, Response Time: 65 ms
Name: 广东珠江, URL: https://stream1.freetv.fun/yan-dong-zhu-jiang-2.ctv$, Date: None, Resolution: None, Response Time: 65 ms
Name: 广东珠江, URL: https://stream1.freetv.fun/yan-dong-zhu-jiang-7.m3u8$, Date: None, Resolution: None, Response Time: 65 ms
Name: 广东珠江, URL: https://stream1.freetv.fun/yan-dong-zhu-jiang-25.ctv$, Date: None, Resolution: None, Response Time: 65 ms
Name: 广东珠江, URL: https://stream1.freetv.fun/yan-dong-zhu-jiang-15.ctv$, Date: None, Resolution: None, Response Time: 65 ms
Name: 广东珠江, URL: https://stream1.freetv.fun/yan-dong-zhu-jiang-12.ctv$, Date: None, Resolution: None, Response Time: 65 ms
Name: 广东珠江, URL: https://stream1.freetv.fun/yan-dong-zhu-jiang-1.ctv$, Date: None, Resolution: None, Response Time: 65 ms
Name: 广东珠江, URL: https://stream1.freetv.fun/yan-dong-zhu-jiang-10.m3u8$, Date: None, Resolution: None, Response Time: 65 ms
Name: 广东珠江, URL: https://stream1.freetv.fun/yan-dong-zhu-jiang-10.ctv$, Date: None, Resolution: None, Response Time: 65 ms
Name: 广东珠江, URL: https://stream1.freetv.fun/yan-dong-zhu-jiang-19.ctv$, Date: None, Resolution: None, Response Time: 65 ms
Name: 广东珠江, URL: https://stream1.freetv.fun/yan-dong-zhu-jiang-22.ctv$, Date: None, Resolution: None, Response Time: 65 ms
Name: 广东珠江, URL: https://stream1.freetv.fun/yan-dong-zhu-jiang-18.ctv$, Date: None, Resolution: None, Response Time: 65 ms
Name: 广东珠江, URL: https://stream1.freetv.fun/bda519d40a214c2bfff9c5a5949d89c7eb82aba6d67a36488b379ed75adb598d.ctv$订阅源, Date: None, Resolution: None, Response Time: 40 ms
Name: 广东珠江, URL: https://stream1.freetv.fun/40786b6f9348d6a09c1f7c2fd8d7b3675ba4d6b8806af864cdb21ddc61a932e5.ctv$订阅源, Date: None, Resolution: None, Response Time: 40 ms
Name: 广东珠江, URL: https://stream1.freetv.fun/yan-dong-zhu-jiang-4.m3u8$订阅源, Date: None, Resolution: None, Response Time: 40 ms
Name: 广东珠江, URL: https://stream1.freetv.fun/yan-dong-zhu-jiang-5.ctv$订阅源, Date: None, Resolution: None, Response Time: 40 ms
Name: 广东珠江, URL: https://stream1.freetv.fun/yan-dong-zhu-jiang-25.m3u8$订阅源, Date: None, Resolution: None, Response Time: 40 ms
Name: 广东珠江, URL: https://stream1.freetv.fun/yan-dong-zhu-jiang-6.ctv$订阅源, Date: None, Resolution: None, Response Time: 40 ms
Name: 广东珠江, URL: https://stream1.freetv.fun/yan-dong-zhu-jiang-17.ctv$订阅源, Date: None, Resolution: None, Response Time: 40 ms
Name: 广东珠江, URL: https://stream1.freetv.fun/yan-dong-zhu-jiang-11.ctv$订阅源, Date: None, Resolution: None, Response Time: 40 ms
Name: 广东珠江, URL: https://stream1.freetv.fun/ipv6-yan-dong-zhu-jiang-15.m3u8$订阅源, Date: None, Resolution: None, Response Time: 40 ms
Name: 广东珠江, URL: https://stream1.freetv.fun/yan-dong-zhu-jiang-12.m3u8$订阅源, Date: None, Resolution: None, Response Time: 40 ms
Name: 广东珠江, URL: https://stream1.freetv.fun/yan-dong-zhu-jiang-26.ctv$订阅源, Date: None, Resolution: None, Response Time: 40 ms
Name: 广东珠江, URL: https://stream1.freetv.fun/yan-dong-zhu-jiang-13.m3u8$订阅源, Date: None, Resolution: None, Response Time: 40 ms
Name: 广东珠江, URL: https://stream1.freetv.fun/yan-dong-zhu-jiang-5.m3u8$订阅源, Date: None, Resolution: None, Response Time: 40 ms
Name: 广东珠江, URL: https://stream1.freetv.fun/ipv6-yan-dong-zhu-jiang-21.m3u8$订阅源, Date: None, Resolution: None, Response Time: 40 ms
Name: 广东珠江, URL: https://stream1.freetv.fun/yan-dong-zhu-jiang-9.ctv$订阅源, Date: None, Resolution: None, Response Time: 40 ms
Name: 广东珠江, URL: https://stream1.freetv.fun/yan-dong-zhu-jiang-3.m3u8$订阅源, Date: None, Resolution: None, Response Time: 40 ms
Name: 广东珠江, URL: https://stream1.freetv.fun/yan-dong-zhu-jiang-23.m3u8$订阅源, Date: None, Resolution: None, Response Time: 40 ms
Name: 广东珠江, URL: https://stream1.freetv.fun/ipv6-yan-dong-zhu-jiang-1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 40 ms
Name: 广东珠江, URL: https://stream1.freetv.fun/ipv6-yan-dong-zhu-jiang-18.m3u8$订阅源, Date: None, Resolution: None, Response Time: 40 ms
Name: 广东珠江, URL: https://stream1.freetv.fun/ipv6-yan-dong-zhu-jiang-2.ctv$订阅源, Date: None, Resolution: None, Response Time: 40 ms
Name: 广东珠江, URL: https://stream1.freetv.fun/yan-dong-zhu-jiang-28.ctv$订阅源, Date: None, Resolution: None, Response Time: 40 ms
Name: 广东珠江, URL: https://stream1.freetv.fun/yan-dong-zhu-jiang-27.ctv$订阅源, Date: None, Resolution: None, Response Time: 40 ms
Name: 广东珠江, URL: http://php.jdshipin.com:8880/chudian.php?id=gdzj$订阅源, Date: None, Resolution: None, Response Time: 200 ms
Name: 广东珠江, URL: https://stream1.freetv.fun/yan-dong-zhu-jiang-32.m3u8$订阅源, Date: None, Resolution: None, Response Time: 40 ms
Name: 广东珠江, URL: https://stream1.freetv.fun/yan-dong-zhu-jiang-31.m3u8$订阅源, Date: None, Resolution: None, Response Time: 40 ms
Name: 广东珠江, URL: https://stream1.freetv.fun/yan-dong-zhu-jiang-24.ctv$订阅源, Date: None, Resolution: None, Response Time: 40 ms
Name: 广东珠江, URL: https://stream1.freetv.fun/yan-dong-zhu-jiang-14.ctv$订阅源, Date: None, Resolution: None, Response Time: 40 ms
Name: 广东珠江, URL: https://stream1.freetv.fun/yan-dong-zhu-jiang-32.ctv$订阅源, Date: None, Resolution: None, Response Time: 40 ms
Name: 广东珠江, URL: https://stream1.freetv.fun/yan-dong-zhu-jiang-6.m3u8$订阅源, Date: None, Resolution: None, Response Time: 40 ms
Name: 广东珠江, URL: https://stream1.freetv.fun/yan-dong-zhu-jiang-gao-qing-1.ctv$订阅源, Date: None, Resolution: None, Response Time: 40 ms
Name: 广东珠江, URL: https://stream1.freetv.fun/yan-dong-zhu-jiang-8.ctv$订阅源, Date: None, Resolution: None, Response Time: 40 ms
Name: 广东珠江, URL: https://stream1.freetv.fun/yan-dong-zhu-jiang-14.m3u8$订阅源, Date: None, Resolution: None, Response Time: 40 ms
Name: 广东珠江, URL: https://stream1.freetv.fun/yan-dong-zhu-jiang-21.m3u8$订阅源, Date: None, Resolution: None, Response Time: 40 ms
Name: 广东珠江, URL: https://stream1.freetv.fun/yan-dong-zhu-jiang-29.ctv$订阅源, Date: None, Resolution: None, Response Time: 40 ms
Name: 广东珠江, URL: http://120.77.205.62:8087/rtp/239.77.0.1:5146$组播源, Date: None, Resolution: None, Response Time: 394 ms
Name: 广东珠江, URL: http://php.jdshipin.com/TVOD/iptv.php?id=gdzj$订阅源, Date: None, Resolution: 1920x1080, Response Time: 125 ms
Name: 广东珠江, URL: http://120.198.95.220:9901/tsfile/live/1007_1.m3u8?key=txiptv$订阅源, Date: None, Resolution: None, Response Time: 447 ms
Name: 广东珠江, URL: https://stream1.freetv.fun/yan-dong-zhu-jiang-18.m3u8$订阅源, Date: None, Resolution: None, Response Time: 40 ms
Name: 广东珠江, URL: https://live.ximalaya.com/radio-first-page-app/live/252/64.m3u8?transcode=ts$订阅源, Date: None, Resolution: None, Response Time: 599 ms
Name: 广东珠江, URL: http://live.xmcdn.com/live/252/64.m3u8$订阅源, Date: None, Resolution: None, Response Time: 467 ms
Name: 广东珠江, URL: http://183.237.95.108:9901/tsfile/live/1030_1.m3u8?key=txiptv&playlive=0&authid=0$订阅源, Date: None, Resolution: None, Response Time: 1980 ms
Name: 广东珠江, URL: https://stream1.freetv.fun/yan-dong-zhu-jiang-28.m3u8$订阅源, Date: None, Resolution: None, Response Time: 40 ms
Name: 广东珠江, URL: https://stream1.freetv.fun/yan-dong-zhu-jiang-30.m3u8$订阅源, Date: None, Resolution: None, Response Time: 40 ms
Name: 广东珠江, URL: https://stream1.freetv.fun/yan-dong-zhu-jiang-8.m3u8$订阅源, Date: None, Resolution: None, Response Time: 40 ms
Name: 广东珠江, URL: http://14.212.185.146:9901/tsfile/live/1000_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 2840 ms
Name: 广东珠江, URL: http://gmxw.7766.org:808/hls/83/index.m3u8$订阅源, Date: None, Resolution: None, Response Time: 610 ms
Name: 广东珠江, URL: http://120.238.94.10:9901/tsfile/live/1009_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 839 ms
Name: 广东珠江, URL: http://125.89.163.44:8888/udp/239.77.0.1:5146$订阅源, Date: None, Resolution: None, Response Time: 1775 ms
Name: 广东珠江, URL: http://183.11.239.36:808/hls/83/index.m3u8$订阅源, Date: None, Resolution: None, Response Time: 390 ms
Name: 广东体育, URL: https://php.17186.eu.org/gdtv/gdty.m3u8$, Date: None, Resolution: None, Response Time: 46 ms
Name: 广东体育, URL: https://stream1.freetv.fun/yan-dong-ti-yu-14.ctv$, Date: None, Resolution: None, Response Time: 65 ms
Name: 广东体育, URL: https://stream1.freetv.fun/yan-dong-ti-yu-21.m3u8$, Date: None, Resolution: None, Response Time: 65 ms
Name: 广东体育, URL: https://stream1.freetv.fun/yan-dong-ti-yu-5.ctv$, Date: None, Resolution: None, Response Time: 65 ms
Name: 广东体育, URL: https://stream1.freetv.fun/yan-dong-ti-yu-24.m3u8$, Date: None, Resolution: None, Response Time: 65 ms
Name: 广东体育, URL: https://stream1.freetv.fun/yan-dong-ti-yu-16.ctv$, Date: None, Resolution: None, Response Time: 65 ms
Name: 广东体育, URL: https://stream1.freetv.fun/yan-dong-ti-yu-17.m3u8$, Date: None, Resolution: None, Response Time: 65 ms
Name: 广东体育, URL: https://stream1.freetv.fun/yan-dong-ti-yu-4.m3u8$, Date: None, Resolution: None, Response Time: 65 ms
Name: 广东体育, URL: https://stream1.freetv.fun/yan-dong-ti-yu-gao-qing-2.m3u8$, Date: None, Resolution: None, Response Time: 65 ms
Name: 广东体育, URL: https://stream1.freetv.fun/yan-dong-ti-yu-15.m3u8$, Date: None, Resolution: None, Response Time: 65 ms
Name: 广东体育, URL: https://stream1.freetv.fun/yan-dong-ti-yu-18.ctv$, Date: None, Resolution: None, Response Time: 65 ms
Name: 广东体育, URL: https://stream1.freetv.fun/yan-dong-ti-yu-10.ctv$, Date: None, Resolution: None, Response Time: 65 ms
Name: 广东体育, URL: https://stream1.freetv.fun/yan-dong-ti-yu-12.ctv$, Date: None, Resolution: None, Response Time: 65 ms
Name: 广东体育, URL: https://stream1.freetv.fun/yan-dong-ti-yu-19.ctv$, Date: None, Resolution: None, Response Time: 65 ms
Name: 广东体育, URL: https://stream1.freetv.fun/yan-dong-ti-yu-6.ctv$, Date: None, Resolution: None, Response Time: 65 ms
Name: 广东体育, URL: https://stream1.freetv.fun/yan-dong-ti-yu-9.ctv$, Date: None, Resolution: None, Response Time: 65 ms
Name: 广东体育, URL: https://stream1.freetv.fun/yan-dong-ti-yu-7.m3u8$, Date: None, Resolution: None, Response Time: 65 ms
Name: 广东体育, URL: https://stream1.freetv.fun/yan-dong-ti-yu-23.m3u8$, Date: None, Resolution: None, Response Time: 65 ms
Name: 广东体育, URL: https://stream1.freetv.fun/yan-dong-ti-yu-10.m3u8$, Date: None, Resolution: None, Response Time: 65 ms
Name: 广东体育, URL: https://stream1.freetv.fun/yan-dong-ti-yu-3.ctv$, Date: None, Resolution: None, Response Time: 65 ms
Name: 广东体育, URL: https://stream1.freetv.fun/yan-dong-ti-yu-11.m3u8$, Date: None, Resolution: None, Response Time: 65 ms
Name: 广东体育, URL: https://stream1.freetv.fun/yan-dong-ti-yu-13.ctv$, Date: None, Resolution: None, Response Time: 65 ms
Name: 广东体育, URL: https://stream1.freetv.fun/e05d674500d8dcf73754cb11d4dcd8ef9e88f287888a1b71fd0766e90963db66.m3u8$, Date: None, Resolution: None, Response Time: 65 ms
Name: 广东体育, URL: https://stream1.freetv.fun/yan-dong-ti-yu-21.ctv$, Date: None, Resolution: None, Response Time: 65 ms
Name: 广东体育, URL: https://stream1.freetv.fun/yan-dong-ti-yu-5.m3u8$, Date: None, Resolution: None, Response Time: 65 ms
Name: 广东体育, URL: https://stream1.freetv.fun/yan-dong-ti-yu-8.ctv$, Date: None, Resolution: None, Response Time: 65 ms
Name: 广东体育, URL: https://stream1.freetv.fun/yan-dong-ti-yu-24.ctv$, Date: None, Resolution: None, Response Time: 65 ms
Name: 广东体育, URL: https://stream1.freetv.fun/yan-dong-ti-yu-11.ctv$, Date: None, Resolution: None, Response Time: 65 ms
Name: 广东体育, URL: https://stream1.freetv.fun/yan-dong-ti-yu-22.ctv$, Date: None, Resolution: None, Response Time: 65 ms
Name: 广东体育, URL: https://stream1.freetv.fun/yan-dong-ti-yu-2.ctv$订阅源, Date: None, Resolution: None, Response Time: 40 ms
Name: 广东体育, URL: https://stream1.freetv.fun/yan-dong-ti-yu-4.ctv$订阅源, Date: None, Resolution: None, Response Time: 40 ms
Name: 广东体育, URL: https://stream1.freetv.fun/3864d41a409cbbbd8579e4ec03eb47e6cf65b15f5cae7c3cd44ccd4b9991a017.m3u8$订阅源, Date: None, Resolution: None, Response Time: 40 ms
Name: 广东体育, URL: https://stream1.freetv.fun/1d9901836bfdd83dcc89edf1fb53c3f62393cd672a8d49266af2c8130921b0ee.m3u8$订阅源, Date: None, Resolution: None, Response Time: 40 ms
Name: 广东体育, URL: https://stream1.freetv.fun/869475cf6ab5d187816a1b7fbd8649cfc0b41c452e5595eabb2a36e51a61eecf.m3u8$订阅源, Date: None, Resolution: None, Response Time: 40 ms
Name: 广东体育, URL: https://stream1.freetv.fun/yan-dong-ti-yu-15.ctv$订阅源, Date: None, Resolution: None, Response Time: 40 ms
Name: 广东体育, URL: https://stream1.freetv.fun/yan-dong-ti-yu-7.ctv$订阅源, Date: None, Resolution: None, Response Time: 40 ms
Name: 广东体育, URL: https://stream1.freetv.fun/yan-dong-ti-yu-20.ctv$订阅源, Date: None, Resolution: None, Response Time: 40 ms
Name: 广东体育, URL: https://stream1.freetv.fun/yan-dong-ti-yu-2.m3u8$订阅源, Date: None, Resolution: None, Response Time: 40 ms
Name: 广东体育, URL: https://stream1.freetv.fun/yan-dong-ti-yu-19.m3u8$订阅源, Date: None, Resolution: None, Response Time: 40 ms
Name: 广东体育, URL: https://stream1.freetv.fun/yan-dong-ti-yu-23.ctv$订阅源, Date: None, Resolution: None, Response Time: 40 ms
Name: 广东体育, URL: https://stream1.freetv.fun/yan-dong-ti-yu-20.m3u8$订阅源, Date: None, Resolution: None, Response Time: 40 ms
Name: 广东体育, URL: https://stream1.freetv.fun/yan-dong-ti-yu-17.ctv$订阅源, Date: None, Resolution: None, Response Time: 40 ms
Name: 广东体育, URL: https://stream1.freetv.fun/yan-dong-ti-yu-9.m3u8$订阅源, Date: None, Resolution: None, Response Time: 40 ms
Name: 广东体育, URL: https://stream1.freetv.fun/yan-dong-ti-yu-6.m3u8$订阅源, Date: None, Resolution: None, Response Time: 40 ms
Name: 广东体育, URL: https://stream1.freetv.fun/yan-dong-ti-yu-3.m3u8$订阅源, Date: None, Resolution: None, Response Time: 40 ms
Name: 广东体育, URL: https://stream1.freetv.fun/yan-dong-ti-yu-33.ctv$订阅源, Date: None, Resolution: None, Response Time: 40 ms
Name: 广东体育, URL: https://stream1.freetv.fun/yan-dong-ti-yu-26.ctv$订阅源, Date: None, Resolution: None, Response Time: 40 ms
Name: 广东体育, URL: https://stream1.freetv.fun/yan-dong-ti-yu-28.ctv$订阅源, Date: None, Resolution: None, Response Time: 40 ms
Name: 广东体育, URL: https://stream1.freetv.fun/yan-dong-ti-yu-16.m3u8$订阅源, Date: None, Resolution: None, Response Time: 40 ms
Name: 广东体育, URL: https://stream1.freetv.fun/yan-dong-ti-yu-25.ctv$订阅源, Date: None, Resolution: None, Response Time: 40 ms
Name: 广东体育, URL: https://stream1.freetv.fun/yan-dong-ti-yu-26.m3u8$订阅源, Date: None, Resolution: None, Response Time: 40 ms
Name: 广东体育, URL: https://stream1.freetv.fun/yan-dong-ti-yu-30.ctv$订阅源, Date: None, Resolution: None, Response Time: 40 ms
Name: 广东体育, URL: https://stream1.freetv.fun/yan-dong-ti-yu-31.ctv$订阅源, Date: None, Resolution: None, Response Time: 40 ms
Name: 广东体育, URL: https://stream1.freetv.fun/yan-dong-ti-yu-35.ctv$订阅源, Date: None, Resolution: None, Response Time: 40 ms
Name: 广东体育, URL: https://stream1.freetv.fun/yan-dong-ti-yu-36.m3u8$订阅源, Date: None, Resolution: None, Response Time: 40 ms
Name: 广东体育, URL: https://stream1.freetv.fun/yan-dong-ti-yu-37.ctv$订阅源, Date: None, Resolution: None, Response Time: 40 ms
Name: 广东体育, URL: https://stream1.freetv.fun/yan-dong-ti-yu-38.ctv$订阅源, Date: None, Resolution: None, Response Time: 40 ms
Name: 广东体育, URL: http://120.77.205.62:8087/rtp/239.77.0.112:5146$组播源, Date: None, Resolution: None, Response Time: 394 ms
Name: 广东体育, URL: http://120.77.205.62:8087/rtp/239.77.1.97:5146$组播源, Date: None, Resolution: None, Response Time: 394 ms
Name: 广东体育, URL: http://120.77.205.62:8087/rtp/239.77.0.168:5146$组播源, Date: None, Resolution: None, Response Time: 394 ms
Name: 广东体育, URL: https://stream1.freetv.fun/yan-dong-ti-yu-34.ctv$订阅源, Date: None, Resolution: None, Response Time: 40 ms
Name: 广东体育, URL: http://php.jdshipin.com/TVOD/iptv.php?id=gdty$订阅源, Date: None, Resolution: 1920x1080, Response Time: 125 ms
Name: 广东体育, URL: https://stream1.freetv.fun/yan-dong-ti-yu-30.m3u8$订阅源, Date: None, Resolution: None, Response Time: 40 ms
Name: 广东体育, URL: https://stream1.freetv.fun/yan-dong-ti-yu-39.ctv$订阅源, Date: None, Resolution: None, Response Time: 40 ms
Name: 广东体育, URL: http://api3.52tb.xyz/info?id=413&token=20221127jxwhhemby$订阅源, Date: None, Resolution: None, Response Time: 617 ms
Name: 广东体育, URL: http://120.198.95.220:9901/tsfile/live/1010_1.m3u8?key=txiptv$订阅源, Date: None, Resolution: None, Response Time: 447 ms
Name: 广东体育, URL: https://stream1.freetv.fun/yan-dong-ti-yu-12.m3u8$订阅源, Date: None, Resolution: None, Response Time: 40 ms
Name: 广东体育, URL: https://stream1.freetv.fun/yan-dong-ti-yu-27.m3u8$订阅源, Date: None, Resolution: None, Response Time: 40 ms
Name: 广东体育, URL: http://183.237.95.108:9901/tsfile/live/1033_1.m3u8?key=txiptv&playlive=0&authid=0$订阅源, Date: None, Resolution: None, Response Time: 1980 ms
Name: 广东体育, URL: https://stream1.freetv.fun/yan-dong-ti-yu-1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 40 ms
Name: 广东体育, URL: https://stream1.freetv.fun/yan-dong-ti-yu-13.m3u8$订阅源, Date: None, Resolution: None, Response Time: 40 ms
Name: 广东体育, URL: http://php.jdshipin.com:8880/chudian.php?id=gdty$订阅源, Date: None, Resolution: None, Response Time: 200 ms
Name: 广东体育, URL: http://api2.52tb.xyz/info?id=413&token=20230218qkyjia$订阅源, Date: None, Resolution: None, Response Time: 637 ms
Name: 广东体育, URL: http://api2.52tb.xyz/info?id=414&token=20230218qkyjia$订阅源, Date: None, Resolution: None, Response Time: 637 ms
Name: 广东体育, URL: http://api2.52tb.xyz/info?id=414&token=20230218jsyklh$订阅源, Date: None, Resolution: None, Response Time: 637 ms
Name: 广东体育, URL: http://120.238.94.10:9901/tsfile/live/1012_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 839 ms
Name: 广东体育, URL: http://218.15.183.23:9901/tsfile/live/23012_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 403 ms
Name: 广东体育, URL: http://120.198.101.106:9901/tsfile/live/1012_1.m3u8?key=txiptv$订阅源, Date: None, Resolution: None, Response Time: 1219 ms
Name: 广东体育, URL: http://120.238.94.82:9901/tsfile/live/1012_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 1156 ms
Name: 广东体育, URL: https://stream1.freetv.fun/yan-dong-ti-yu-14.m3u8$订阅源, Date: None, Resolution: None, Response Time: 40 ms
Name: 广东体育, URL: http://183.11.239.36:808/hls/2/index.m3u8$订阅源, Date: None, Resolution: None, Response Time: 390 ms
Name: 广东新闻, URL: https://stream1.freetv.fun/yan-dong-xin-wen-4.ctv$, Date: None, Resolution: None, Response Time: 65 ms
Name: 广东新闻, URL: https://stream1.freetv.fun/yan-dong-xin-wen-16.m3u8$, Date: None, Resolution: None, Response Time: 65 ms
Name: 广东新闻, URL: https://stream1.freetv.fun/yan-dong-xin-wen-gao-qing-1.m3u8$, Date: None, Resolution: None, Response Time: 65 ms
Name: 广东新闻, URL: https://stream1.freetv.fun/yan-dong-xin-wen-7.ctv$, Date: None, Resolution: None, Response Time: 65 ms
Name: 广东新闻, URL: https://stream1.freetv.fun/yan-dong-xin-wen-2.m3u8$, Date: None, Resolution: None, Response Time: 65 ms
Name: 广东新闻, URL: https://stream1.freetv.fun/yan-dong-xin-wen-3.ctv$, Date: None, Resolution: None, Response Time: 65 ms
Name: 广东新闻, URL: https://stream1.freetv.fun/yan-dong-xin-wen-8.m3u8$, Date: None, Resolution: None, Response Time: 65 ms
Name: 广东新闻, URL: https://stream1.freetv.fun/yan-dong-xin-wen-20.m3u8$, Date: None, Resolution: None, Response Time: 65 ms
Name: 广东新闻, URL: https://stream1.freetv.fun/yan-dong-xin-wen-12.ctv$, Date: None, Resolution: None, Response Time: 65 ms
Name: 广东新闻, URL: https://stream1.freetv.fun/yan-dong-xin-wen-14.ctv$, Date: None, Resolution: None, Response Time: 65 ms
Name: 广东新闻, URL: https://stream1.freetv.fun/yan-dong-xin-wen-15.ctv$, Date: None, Resolution: None, Response Time: 65 ms
Name: 广东新闻, URL: https://stream1.freetv.fun/yan-dong-xin-wen-13.ctv$, Date: None, Resolution: None, Response Time: 65 ms
Name: 广东新闻, URL: https://stream1.freetv.fun/yan-dong-xin-wen-6.m3u8$, Date: None, Resolution: None, Response Time: 65 ms
Name: 广东新闻, URL: https://stream1.freetv.fun/yan-dong-xin-wen-12.m3u8$, Date: None, Resolution: None, Response Time: 65 ms
Name: 广东新闻, URL: https://stream1.freetv.fun/yan-dong-xin-wen-5.ctv$, Date: None, Resolution: None, Response Time: 65 ms
Name: 广东新闻, URL: https://stream1.freetv.fun/yan-dong-xin-wen-1.ctv$, Date: None, Resolution: None, Response Time: 65 ms
Name: 广东新闻, URL: https://stream1.freetv.fun/yan-dong-xin-wen-9.ctv$, Date: None, Resolution: None, Response Time: 65 ms
Name: 广东新闻, URL: https://stream1.freetv.fun/yan-dong-xin-wen-16.ctv$, Date: None, Resolution: None, Response Time: 65 ms
Name: 广东新闻, URL: https://stream1.freetv.fun/yan-dong-xin-wen-17.ctv$, Date: None, Resolution: None, Response Time: 65 ms
Name: 广东新闻, URL: https://stream1.freetv.fun/yan-dong-xin-wen-6.ctv$, Date: None, Resolution: None, Response Time: 65 ms
Name: 广东新闻, URL: https://stream1.freetv.fun/yan-dong-xin-wen-10.m3u8$订阅源, Date: None, Resolution: None, Response Time: 40 ms
Name: 广东新闻, URL: https://stream1.freetv.fun/yan-dong-xin-wen-20.ctv$订阅源, Date: None, Resolution: None, Response Time: 40 ms
Name: 广东新闻, URL: https://stream1.freetv.fun/yan-dong-xin-wen-22.ctv$订阅源, Date: None, Resolution: None, Response Time: 40 ms
Name: 广东新闻, URL: https://stream1.freetv.fun/yan-dong-xin-wen-21.ctv$订阅源, Date: None, Resolution: None, Response Time: 40 ms
Name: 广东新闻, URL: https://stream1.freetv.fun/yan-dong-xin-wen-23.ctv$订阅源, Date: None, Resolution: None, Response Time: 40 ms
Name: 广东新闻, URL: https://stream1.freetv.fun/yan-dong-xin-wen-10.ctv$订阅源, Date: None, Resolution: None, Response Time: 40 ms
Name: 广东新闻, URL: https://stream1.freetv.fun/yan-dong-xin-wen-24.ctv$订阅源, Date: None, Resolution: None, Response Time: 40 ms
Name: 广东新闻, URL: https://stream1.freetv.fun/yan-dong-xin-wen-25.ctv$订阅源, Date: None, Resolution: None, Response Time: 40 ms
Name: 广东新闻, URL: https://stream1.freetv.fun/yan-dong-xin-wen-21.m3u8$订阅源, Date: None, Resolution: None, Response Time: 40 ms
Name: 广东新闻, URL: https://stream1.freetv.fun/yan-dong-xin-wen-25.m3u8$订阅源, Date: None, Resolution: None, Response Time: 40 ms
Name: 广东新闻, URL: https://stream1.freetv.fun/yan-dong-xin-wen-14.m3u8$订阅源, Date: None, Resolution: None, Response Time: 40 ms
Name: 广东卫视, URL: http://61.138.128.226:19901/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0$, Date: None, Resolution: None, Response Time: 446 ms
Name: 广东卫视, URL: http://111.61.236.247:9081/hls/43/index.m3u8$, Date: None, Resolution: None, Response Time: 549 ms
Name: 广东卫视, URL: http://61.138.128.226:19901/tsfile/live/0125_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 446 ms
Name: 广东卫视, URL: http://58.19.43.46:9901/tsfile/live/1039_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 389 ms
Name: 广东卫视, URL: http://60.223.224.176:8888/newlive/live/hls/20/live.m3u8$订阅源, Date: None, Resolution: None, Response Time: 460 ms
Name: 广东卫视, URL: http://php.jdshipin.com:8880/chudian.php?id=gdws$订阅源, Date: None, Resolution: None, Response Time: 200 ms
Name: 广东卫视, URL: http://116.9.204.242:9901/tsfile/live/0125_2.m3u8$订阅源, Date: None, Resolution: None, Response Time: 424 ms
Name: 广东卫视, URL: http://110.53.52.63:8888/newlive/live/hls/20/live.m3u8$订阅源, Date: None, Resolution: None, Response Time: 690 ms
Name: 广东卫视, URL: http://116.9.204.242:9901/tsfile/live/0125_2.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 424 ms
